id,name,lat,lng,brand,inactive,address,city,state,postcode,telephone,country,amenities,website_url,formatted_address,mdm_site_category,open_status,fuels
12360137,4025 HIGHWAY 49 S,35.322377,-80.643258,Shell,False,4025 HIGHWAY 49 S,HARRISBURG,North Carolina,28075-7531,+1 704-456-6267,United States,"atm,atm_in,mobile_payment,loyalty_cards,twenty_four_hour,shop,loyalty_program,mcx,other_loyalty_cards,service_bay,air_and_water,manned",https://find.shell.com/us/fuel/12360137-4025-highway-49-s,"4025 HIGHWAY 49 S
HARRISBURG, North Carolina, 28075-7531",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
10012204,5203 S MIAMI BLVD,35.88315,-78.84963,Shell,False,5203 S MIAMI BLVD,DURHAM,North Carolina,27703-8441,+1 919-941-1965,United States,"atm,atm_in,mobile_payment,partner_loyalty_accepted,shop,loyalty_program,mcx,kroger,air_and_water,scorecard_premium_payback,manned",https://find.shell.com/us/fuel/10012204-5203-s-miami-blvd,"5203 S MIAMI BLVD
DURHAM, North Carolina, 27703-8441",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
13140381,11051 LIGON MILL RD,35.963549,-78.533964,Shell,False,11051 LIGON MILL RD,WAKE FOREST,North Carolina,27587-0000,,United States,"twenty_four_hour,shop,twenty_four_hour_ev_service,manned",https://find.shell.com/us/fuel/13140381-11051-ligon-mill-rd,"11051 LIGON MILL RD
WAKE FOREST, North Carolina, 27587-0000",Destination Charging (EV),twenty_four_hour,shell_recharge
10084793,999 DURHAM RD SUITE 101,35.976034,-78.547433,Shell,False,999 DURHAM RD SUITE 101,WAKE FOREST,North Carolina,27587-0000,+1 919-263-1009,United States,"atm,atm_in,mobile_payment,food_offerings,partner_loyalty_accepted,restaurant,shop,loyalty_program,mcx,kroger,air_and_water,manned",https://find.shell.com/us/fuel/10084793-999-durham-rd-suite-101,"999 DURHAM RD SUITE 101
WAKE FOREST, North Carolina, 27587-0000",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline"
13111230,1050 EDWARDS RD,35.466377,-78.148229,Shell,False,1050 EDWARDS RD,PRINCETON,North Carolina,27569-7412,+1 919-936-0142,United States,"mobile_payment,twenty_four_hour,shop,mcx,manned",https://find.shell.com/us/fuel/13111230-1050-edwards-rd,"1050 EDWARDS RD
PRINCETON, North Carolina, 27569-7412",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline"
10012191,1390 NW MAYNARD RD,35.788151,-78.809268,Shell,False,1390 NW MAYNARD RD,CARY,North Carolina,27513-8721,+1 919-462-9330,United States,"atm,atm_in,mobile_payment,partner_loyalty_accepted,loyalty_program,mcx,kroger,service_bay,air_and_water,manned",https://find.shell.com/us/fuel/10012191-1390-nw-maynard-rd,"1390 NW MAYNARD RD
CARY, North Carolina, 27513-8721",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline"
12531811,10701 SIX FORKS RD,35.928774,-78.648816,Shell,False,10701 SIX FORKS RD,RALEIGH,North Carolina,27614-8598,+1 919-847-7075,United States,"atm,atm_in,mobile_payment,food_offerings,restaurant,shop,mcx,service_bay,air_and_water,manned",https://find.shell.com/us/fuel/12531811-10701-six-forks-rd,"10701 SIX FORKS RD
RALEIGH, North Carolina, 27614-8598",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel,fuelsave_98"
12745945,10100 MOORES CHAPEL RD,35.27391,-80.9687,Shell,False,10100 MOORES CHAPEL RD,CHARLOTTE,North Carolina,28214-8789,+1 704-526-0137,United States,"atm,atm_in,mobile_payment,food_offerings,twenty_four_hour,restaurant,shop,mcx,manned",https://find.shell.com/us/fuel/12745945-10100-moores-chapel-rd,"10100 MOORES CHAPEL RD
CHARLOTTE, North Carolina, 28214-8789",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
10005457,12740 LANCASTER HWY,35.069015,-80.878154,Shell,False,12740 LANCASTER HWY,PINEVILLE,North Carolina,28134-6381,+1 704-341-8443,United States,"atm,atm_in,mobile_payment,food_offerings,partner_loyalty_accepted,twenty_four_hour,restaurant,shop,loyalty_program,mcx,bilo,air_and_water,manned",https://find.shell.com/us/fuel/10005457-12740-lancaster-hwy,"12740 LANCASTER HWY
PINEVILLE, North Carolina, 28134-6381",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
13033771,7837 NATIONS FORD RD,35.146227,-80.895635,Shell,False,7837 NATIONS FORD RD,CHARLOTTE,North Carolina,28217-8019,+1 704-565-5401,United States,"atm,atm_in,mobile_payment,twenty_four_hour,shop,mcx,manned",https://find.shell.com/us/fuel/13033771-7837-nations-ford-rd,"7837 NATIONS FORD RD
CHARLOTTE, North Carolina, 28217-8019",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline"
10001826,200 EAST BLVD,35.211841,-80.857278,Shell,False,200 EAST BLVD,CHARLOTTE,North Carolina,28203-0000,+1 704-333-0807,United States,"atm,atm_in,mobile_payment,loyalty_cards,twenty_four_hour,shop,loyalty_program,mcx,other_loyalty_cards,air_and_water,manned",https://find.shell.com/us/fuel/10001826-200-east-blvd,"200 EAST BLVD
CHARLOTTE, North Carolina, 28203-0000",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
12641789,9540 CHARLOTTE HWY,34.994213,-80.85386,Shell,False,9540 CHARLOTTE HWY,FORT MILL,South Carolina,29707-7115,+1 803-802-9325,United States,"atm,atm_in,mobile_payment,food_offerings,twenty_four_hour,restaurant,shop,mcx,air_and_water,manned",https://find.shell.com/us/fuel/12641789-9540-charlotte-hwy,"9540 CHARLOTTE HWY
FORT MILL, South Carolina, 29707-7115",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel,fuelsave_98"
12875023,20 NABER DR,33.960403,-78.414917,Shell,False,20 NABER DR,SHALLOTTE,North Carolina,28470-0000,+1 910-754-2999,United States,"atm,atm_in,carwash,mobile_payment,food_offerings,twenty_four_hour,restaurant,shop,mcx,manned",https://find.shell.com/us/fuel/12875023-20-naber-dr,"20 NABER DR
SHALLOTTE, North Carolina, 28470-0000",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
13084983,104 TOP TOBACCO RD,34.326825,-78.522812,Shell,False,104 TOP TOBACCO RD,LAKE WACCAMAW,North Carolina,28450-2218,+1 910-646-4800,United States,"atm,atm_in,mobile_payment,shop,mcx,manned",https://find.shell.com/us/fuel/13084983-104-top-tobacco-rd,"104 TOP TOBACCO RD
LAKE WACCAMAW, North Carolina, 28450-2218",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline"
13041244,2659 S NC 41 HWY,34.829257,-77.811988,Shell,False,2659 S NC 41 HWY,CHINQUAPIN,North Carolina,28521-8519,+1 910-285-2768,United States,"atm,atm_in,mobile_payment,food_offerings,restaurant,shop,mcx,manned",https://find.shell.com/us/fuel/13041244-2659-s-nc-41-hwy,"2659 S NC 41 HWY
CHINQUAPIN, North Carolina, 28521-8519",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline"
10004218,11924 ELM LN,35.047562,-80.816348,Shell,False,11924 ELM LN,CHARLOTTE,North Carolina,28277-1663,+1 704-543-1338,United States,"atm,atm_in,carwash,mobile_payment,food_offerings,partner_loyalty_accepted,vehicle_identity_system,twenty_four_hour,navigator_fleet_loyalty_discount,restaurant,shop,loyalty_program,mcx,navigator,air_and_water,navigator_3c_discount,manned",https://find.shell.com/us/fuel/10004218-11924-elm-ln,"11924 ELM LN
CHARLOTTE, North Carolina, 28277-1663",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
12641789,9540 CHARLOTTE HWY,34.994213,-80.85386,Shell,False,9540 CHARLOTTE HWY,FORT MILL,South Carolina,29707-7115,+1 803-802-9325,United States,"atm,atm_in,mobile_payment,food_offerings,twenty_four_hour,restaurant,shop,mcx,air_and_water,manned",https://find.shell.com/us/fuel/12641789-9540-charlotte-hwy,"9540 CHARLOTTE HWY
FORT MILL, South Carolina, 29707-7115",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel,fuelsave_98"
10001662,5721 CARMEL RD,35.098515,-80.837985,Shell,False,5721 CARMEL RD,CHARLOTTE,North Carolina,28226-8103,+1 704-542-5898,United States,"atm,atm_in,mobile_payment,food_offerings,loyalty_cards,restaurant,shop,loyalty_program,mcx,other_loyalty_cards,air_and_water,manned",https://find.shell.com/us/fuel/10001662-5721-carmel-rd,"5721 CARMEL RD
CHARLOTTE, North Carolina, 28226-8103",Conventional Fuel Site,open,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
13035614,9810 HIGHWAY 49,35.308245,-80.719588,Shell,False,9810 HIGHWAY 49,CHARLOTTE,North Carolina,28213-3610,,United States,"atm,atm_in,mobile_payment,food_offerings,twenty_four_hour,restaurant,shop,mcx,manned",https://find.shell.com/us/fuel/13035614-9810-highway-49,"9810 HIGHWAY 49
CHARLOTTE, North Carolina, 28213-3610",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline"
10015945,527 PROVIDENCE RD,35.202746,-80.824576,Shell,False,527 PROVIDENCE RD,CHARLOTTE,North Carolina,28207-1601,+1 704-375-2775,United States,"atm,atm_in,carwash,mobile_payment,loyalty_cards,twenty_four_hour,shop,loyalty_program,mcx,other_loyalty_cards,air_and_water,manned",https://find.shell.com/us/fuel/10015945-527-providence-rd,"527 PROVIDENCE RD
CHARLOTTE, North Carolina, 28207-1601",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
12360137,4025 HIGHWAY 49 S,35.322377,-80.643258,Shell,False,4025 HIGHWAY 49 S,HARRISBURG,North Carolina,28075-7531,+1 704-456-6267,United States,"atm,atm_in,mobile_payment,loyalty_cards,twenty_four_hour,shop,loyalty_program,mcx,other_loyalty_cards,service_bay,air_and_water,manned",https://find.shell.com/us/fuel/12360137-4025-highway-49-s,"4025 HIGHWAY 49 S
HARRISBURG, North Carolina, 28075-7531",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
10000463,4627 SHARON RD,35.148592,-80.830297,Shell,False,4627 SHARON RD,CHARLOTTE,North Carolina,28211-3523,+1 704-366-7970,United States,"atm,atm_in,mobile_payment,loyalty_cards,twenty_four_hour,shop,loyalty_program,mcx,other_loyalty_cards,air_and_water,manned",https://find.shell.com/us/fuel/10000463-4627-sharon-rd,"4627 SHARON RD
CHARLOTTE, North Carolina, 28211-3523",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
12360137,4025 HIGHWAY 49 S,35.322377,-80.643258,Shell,False,4025 HIGHWAY 49 S,HARRISBURG,North Carolina,28075-7531,+1 704-456-6267,United States,"atm,atm_in,mobile_payment,loyalty_cards,twenty_four_hour,shop,loyalty_program,mcx,other_loyalty_cards,service_bay,air_and_water,manned",https://find.shell.com/us/fuel/12360137-4025-highway-49-s,"4025 HIGHWAY 49 S
HARRISBURG, North Carolina, 28075-7531",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
10001931,5945 CONCORD PKWY S,35.347916,-80.691447,Shell,False,5945 CONCORD PKWY S,CONCORD,North Carolina,28027-4630,+1 704-455-5686,United States,"atm,atm_in,mobile_payment,loyalty_cards,shop,loyalty_program,mcx,other_loyalty_cards,air_and_water,manned",https://find.shell.com/us/fuel/10001931-5945-concord-pkwy-s,"5945 CONCORD PKWY S
CONCORD, North Carolina, 28027-4630",Conventional Fuel Site,open,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
10012196,2397 LEWISVILLE CLEMMONS RD,36.036171,-80.385099,Shell,False,2397 LEWISVILLE CLEMMONS RD,CLEMMONS,North Carolina,27012-8906,+1 336-766-1593,United States,"atm,atm_in,mobile_payment,vehicle_identity_system,shop,mcx,service_bay,air_and_water,manned",https://find.shell.com/us/fuel/10012196-2397-lewisville-clemmons-rd,"2397 LEWISVILLE CLEMMONS RD
CLEMMONS, North Carolina, 27012-8906",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,fuelsave_98"
10012312,424 JONESTOWN RD,36.074205,-80.33765,Shell,False,424 JONESTOWN RD,WINSTON SALEM,North Carolina,27107-7046,+1 336-760-2999,United States,"atm,atm_in,carwash,mobile_payment,vehicle_identity_system,shop,mcx,air_and_water,manned",https://find.shell.com/us/fuel/10012312-424-jonestown-rd,"424 JONESTOWN RD
WINSTON SALEM, North Carolina, 27107-7046",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,fuelsave_98"
10056981,4995 COUNTRY CLUB RD,36.084758,-80.347269,Shell,False,4995 COUNTRY CLUB RD,WINSTON SALEM,North Carolina,27104-4505,+1 336-760-0278,United States,"atm,atm_in,mobile_payment,partner_loyalty_accepted,vehicle_identity_system,shop,loyalty_program,mcx,air_and_water,scorecard_premium_payback,manned",https://find.shell.com/us/fuel/10056981-4995-country-club-rd,"4995 COUNTRY CLUB RD
WINSTON SALEM, North Carolina, 27104-4505",Conventional Fuel Site,open,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,fuelsave_98"
10001643,6007 FARRINGTON RD,35.911285,-78.983406,Shell,False,6007 FARRINGTON RD,CHAPEL HILL,North Carolina,27517-8822,+1 919-490-6464,United States,"atm,atm_in,carwash,mobile_payment,partner_loyalty_accepted,twenty_four_hour,shop,loyalty_program,mcx,kroger,air_and_water,manned",https://find.shell.com/us/fuel/10001643-6007-farrington-rd,"6007 FARRINGTON RD
CHAPEL HILL, North Carolina, 27517-8822",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
12645293,4830 HOPE VALLEY RD,35.920561,-78.960296,Shell,False,4830 HOPE VALLEY,DURHAM,North Carolina,27707-5620,+1 984-888-0940,United States,"atm,atm_in,mobile_payment,vehicle_identity_system,shop,mcx,air_and_water,manned",https://find.shell.com/us/fuel/12645293-4830-hope-valley-rd,"4830 HOPE VALLEY
DURHAM, North Carolina, 27707-5620",Conventional Fuel Site,open,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
10013934,2007 PRESIDENTIAL DR,35.929445,-78.843636,Shell,False,2007 PRESIDENTIAL DR,DURHAM,North Carolina,27703-8066,+1 919-361-1062,United States,"atm,atm_in,mobile_payment,partner_loyalty_accepted,shop,loyalty_program,mcx,kroger,air_and_water,scorecard_premium_payback,manned",https://find.shell.com/us/fuel/10013934-2007-presidential-dr,"2007 PRESIDENTIAL DR
DURHAM, North Carolina, 27703-8066",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
10050633,1307 E WILLIAMS ST,35.715821,-78.840535,Shell,False,1307 E WILLIAMS ST,APEX,North Carolina,27502-2188,+1 919-362-1655,United States,"atm,atm_in,mobile_payment,food_offerings,partner_loyalty_accepted,twenty_four_hour,navigator_fleet_loyalty_discount,restaurant,shop,loyalty_program,mcx,kroger,navigator,air_and_water,navigator_3c_discount,scorecard_premium_payback,manned",https://find.shell.com/us/fuel/10050633-1307-e-williams-st,"1307 E WILLIAMS ST
APEX, North Carolina, 27502-2188",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline"
13140381,11051 LIGON MILL RD,35.963549,-78.533964,Shell,False,11051 LIGON MILL RD,WAKE FOREST,North Carolina,27587-0000,,United States,"twenty_four_hour,shop,twenty_four_hour_ev_service,manned",https://find.shell.com/us/fuel/13140381-11051-ligon-mill-rd,"11051 LIGON MILL RD
WAKE FOREST, North Carolina, 27587-0000",Destination Charging (EV),twenty_four_hour,shell_recharge
10084793,999 DURHAM RD SUITE 101,35.976034,-78.547433,Shell,False,999 DURHAM RD SUITE 101,WAKE FOREST,North Carolina,27587-0000,+1 919-263-1009,United States,"atm,atm_in,mobile_payment,food_offerings,partner_loyalty_accepted,restaurant,shop,loyalty_program,mcx,kroger,air_and_water,manned",https://find.shell.com/us/fuel/10084793-999-durham-rd-suite-101,"999 DURHAM RD SUITE 101
WAKE FOREST, North Carolina, 27587-0000",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline"
10004584,4200 GLENWOOD DR,35.25539,-80.889436,Shell,False,4200 GLENWOOD DR,CHARLOTTE,North Carolina,28208-2304,+1 704-395-3591,United States,"atm,atm_in,mobile_payment,food_offerings,loyalty_cards,twenty_four_hour,restaurant,shop,loyalty_program,mcx,other_loyalty_cards,air_and_water,manned",https://find.shell.com/us/fuel/10004584-4200-glenwood-dr,"4200 GLENWOOD DR
CHARLOTTE, North Carolina, 28208-2304",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
12360137,4025 HIGHWAY 49 S,35.322377,-80.643258,Shell,False,4025 HIGHWAY 49 S,HARRISBURG,North Carolina,28075-7531,+1 704-456-6267,United States,"atm,atm_in,mobile_payment,loyalty_cards,twenty_four_hour,shop,loyalty_program,mcx,other_loyalty_cards,service_bay,air_and_water,manned",https://find.shell.com/us/fuel/12360137-4025-highway-49-s,"4025 HIGHWAY 49 S
HARRISBURG, North Carolina, 28075-7531",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
10005464,2736 FREEDOM DR,35.239417,-80.884729,Shell,False,2736 FREEDOM DR,CHARLOTTE,North Carolina,28208-3854,+1 704-392-5010,United States,"atm,atm_in,mobile_payment,loyalty_cards,twenty_four_hour,shop,loyalty_program,mcx,other_loyalty_cards,air_and_water,manned",https://find.shell.com/us/fuel/10005464-2736-freedom-dr,"2736 FREEDOM DR
CHARLOTTE, North Carolina, 28208-3854",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
12621801,1125 W SUGAR CREEK RD,35.276209,-80.793833,Shell,False,1125 W SUGAR CREEK RD,CHARLOTTE,North Carolina,28213-5419,+1 704-597-8006,United States,"atm,atm_in,mobile_payment,partner_loyalty_accepted,vehicle_identity_system,twenty_four_hour,navigator_fleet_loyalty_discount,shop,loyalty_program,mcx,navigator,air_and_water,navigator_3c_discount,manned",https://find.shell.com/us/fuel/12621801-1125-w-sugar-creek-rd,"1125 W SUGAR CREEK RD
CHARLOTTE, North Carolina, 28213-5419",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
10048610,1300 W SUGAR CREEK RD,35.280054,-80.793221,Shell,False,1300 W SUGAR CREEK RD,CHARLOTTE,North Carolina,28262-4940,+1 704-900-7397,United States,"atm,atm_in,mobile_payment,loyalty_cards,twenty_four_hour,shop,loyalty_program,mcx,other_loyalty_cards,air_and_water,manned",https://find.shell.com/us/fuel/10048610-1300-w-sugar-creek-rd,"1300 W SUGAR CREEK RD
CHARLOTTE, North Carolina, 28262-4940",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline"
12620089,2347 CATHERINE LAKE RD,34.828284,-77.57825,Shell,False,2347 CATHERINE LAKE RD,RICHLANDS,North Carolina,28574-8197,+1 910-324-5944,United States,"atm,atm_in,mobile_payment,food_offerings,twenty_four_hour,restaurant,shop,mcx,air_and_water,manned",https://find.shell.com/us/fuel/12620089-2347-catherine-lake-rd,"2347 CATHERINE LAKE RD
RICHLANDS, North Carolina, 28574-8197",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline"
13041246,4981 RICHLANDS HWY,34.811532,-77.511774,Shell,False,4981 RICHLANDS HWY,JACKSONVILLE,North Carolina,28540-0000,+1 910-219-3242,United States,"atm,atm_in,mobile_payment,twenty_four_hour,shop,mcx,manned",https://find.shell.com/us/fuel/13041246-4981-richlands-hwy,"4981 RICHLANDS HWY
JACKSONVILLE, North Carolina, 28540-0000",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline"
10012241,267 WESTERN BLVD,34.759172,-77.38241,Shell,False,267 WESTERN BLVD,JACKSONVILLE,North Carolina,28546-5736,+1 910-353-8080,United States,"atm,atm_in,mobile_payment,twenty_four_hour,shop,mcx,air_and_water,manned",https://find.shell.com/us/fuel/10012241-267-western-blvd,"267 WESTERN BLVD
JACKSONVILLE, North Carolina, 28546-5736",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline"
10055625,1690 SEASIDE RD SW,33.897375,-78.487634,Shell,False,1690 SEASIDE RD SW,SUNSET BEACH,North Carolina,28468-0000,+1 910-579-4700,United States,"atm,atm_in,carwash,mobile_payment,mcx,service_bay,air_and_water,manned",https://find.shell.com/us/fuel/10055625-1690-seaside-rd-sw,"1690 SEASIDE RD SW
SUNSET BEACH, North Carolina, 28468-0000",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline"
13111206,5673 GUM BRANCH RD,34.854168,-77.485553,Shell,False,5673 GUM BRANCH RD,JACKSONVILLE,North Carolina,28540-9359,,United States,"mobile_payment,twenty_four_hour,shop,mcx,manned",https://find.shell.com/us/fuel/13111206-5673-gum-branch-rd,"5673 GUM BRANCH RD
JACKSONVILLE, North Carolina, 28540-9359",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline"
10001658,10308 ALBEMARLE RD,35.208145,-80.669672,Shell,False,10308 ALBEMARLE RD,MINT HILL,North Carolina,28227-3561,+1 704-573-2615,United States,"atm,atm_in,mobile_payment,loyalty_cards,twenty_four_hour,shop,loyalty_program,mcx,other_loyalty_cards,air_and_water,manned",https://find.shell.com/us/fuel/10001658-10308-albemarle-rd,"10308 ALBEMARLE RD
MINT HILL, North Carolina, 28227-3561",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline"
10005457,12740 LANCASTER HWY,35.069015,-80.878154,Shell,False,12740 LANCASTER HWY,PINEVILLE,North Carolina,28134-6381,+1 704-341-8443,United States,"atm,atm_in,mobile_payment,food_offerings,partner_loyalty_accepted,twenty_four_hour,restaurant,shop,loyalty_program,mcx,bilo,air_and_water,manned",https://find.shell.com/us/fuel/10005457-12740-lancaster-hwy,"12740 LANCASTER HWY
PINEVILLE, North Carolina, 28134-6381",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
10048723,6300 ALBEMARLE RD,35.202656,-80.738257,Shell,False,6300 ALBEMARLE RD,CHARLOTTE,North Carolina,28212-3814,+1 704-563-6733,United States,"carwash,mobile_payment,loyalty_cards,twenty_four_hour,shop,loyalty_program,mcx,other_loyalty_cards,air_and_water,manned",https://find.shell.com/us/fuel/10048723-6300-albemarle-rd,"6300 ALBEMARLE RD
CHARLOTTE, North Carolina, 28212-3814",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
10000463,4627 SHARON RD,35.148592,-80.830297,Shell,False,4627 SHARON RD,CHARLOTTE,North Carolina,28211-3523,+1 704-366-7970,United States,"atm,atm_in,mobile_payment,loyalty_cards,twenty_four_hour,shop,loyalty_program,mcx,other_loyalty_cards,air_and_water,manned",https://find.shell.com/us/fuel/10000463-4627-sharon-rd,"4627 SHARON RD
CHARLOTTE, North Carolina, 28211-3523",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
10001663,10636 PROVIDENCE RD,35.065106,-80.770405,Shell,False,10636 PROVIDENCE RD,CHARLOTTE,North Carolina,28277-0233,+1 704-846-3597,United States,"atm,atm_in,mobile_payment,loyalty_cards,twenty_four_hour,shop,loyalty_program,mcx,other_loyalty_cards,air_and_water,manned",https://find.shell.com/us/fuel/10001663-10636-providence-rd,"10636 PROVIDENCE RD
CHARLOTTE, North Carolina, 28277-0233",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline"
12621801,1125 W SUGAR CREEK RD,35.276209,-80.793833,Shell,False,1125 W SUGAR CREEK RD,CHARLOTTE,North Carolina,28213-5419,+1 704-597-8006,United States,"atm,atm_in,mobile_payment,partner_loyalty_accepted,vehicle_identity_system,twenty_four_hour,navigator_fleet_loyalty_discount,shop,loyalty_program,mcx,navigator,air_and_water,navigator_3c_discount,manned",https://find.shell.com/us/fuel/12621801-1125-w-sugar-creek-rd,"1125 W SUGAR CREEK RD
CHARLOTTE, North Carolina, 28213-5419",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
10015953,923 S KINGS DR,35.205978,-80.835914,Shell,False,923 S KINGS DR,CHARLOTTE,North Carolina,28204-3051,+1 704-332-7262,United States,"atm,atm_in,mobile_payment,loyalty_cards,vehicle_identity_system,twenty_four_hour,shop,loyalty_program,mcx,other_loyalty_cards,air_and_water,manned",https://find.shell.com/us/fuel/10015953-923-s-kings-dr,"923 S KINGS DR
CHARLOTTE, North Carolina, 28204-3051",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
10048610,1300 W SUGAR CREEK RD,35.280054,-80.793221,Shell,False,1300 W SUGAR CREEK RD,CHARLOTTE,North Carolina,28262-4940,+1 704-900-7397,United States,"atm,atm_in,mobile_payment,loyalty_cards,twenty_four_hour,shop,loyalty_program,mcx,other_loyalty_cards,air_and_water,manned",https://find.shell.com/us/fuel/10048610-1300-w-sugar-creek-rd,"1300 W SUGAR CREEK RD
CHARLOTTE, North Carolina, 28262-4940",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline"
13035614,9810 HIGHWAY 49,35.308245,-80.719588,Shell,False,9810 HIGHWAY 49,CHARLOTTE,North Carolina,28213-3610,,United States,"atm,atm_in,mobile_payment,food_offerings,twenty_four_hour,restaurant,shop,mcx,manned",https://find.shell.com/us/fuel/13035614-9810-highway-49,"9810 HIGHWAY 49
CHARLOTTE, North Carolina, 28213-3610",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline"
12545195,13720 MALLARD CREEK RD,35.370894,-80.733119,Shell,False,13720 MALLARD CREEK RD,CHARLOTTE,North Carolina,28262-1023,+1 980-209-0789,United States,"atm,atm_in,mobile_payment,food_offerings,restaurant,shop,mcx,air_and_water,manned",https://find.shell.com/us/fuel/12545195-13720-mallard-creek-rd,"13720 MALLARD CREEK RD
CHARLOTTE, North Carolina, 28262-1023",Conventional Fuel Site,open,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
